id,availability,condition,description,image_link,link,title,price,sale_price,brand
"10009","out of stock","new","This nourishing, high-coverage lipstick provides beautiful long-lasting color. Its silky, lightweight formula allows for a creamy texture once applied. Infused with avocado oil and Vitamin E, Doll Me Up lipsticks are 
paraben-free. This wide range of long-staying liquid luxuries is available in 24 colours in textures of matte, satin and metallic-matte finishes.

Suggested Application:
Use a lip scrub prior to application for best results. Wipe-off completely and outline lips with desired lip liner. Apply a thin coat of the liquid lipsticks, preferably with a precision lip brush, and let dry for 30 seconds. Apply one more coat for an opaque finish.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/h/a/happyhour.jpg","https://stage-glamazle.hyperx.cloud/doll-me-up-liquid-lipstick-a-list-8487.html?___store=default","Doll Me Up Liquid Lipstick - Happy Hour","96.000000","17.000000","Doll Me Up"
"10014","out of stock","new","This nourishing, high-coverage lipstick provides beautiful long-lasting color. Its silky, lightweight formula allows for a creamy texture once applied. Infused with avocado oil and Vitamin E, Doll Me Up lipsticks are 
paraben-free. This wide range of long-staying liquid luxuries is available in 24 colours in textures of matte, satin and metallic-matte finishes.

Suggested Application:
Use a lip scrub prior to application for best results. Wipe-off completely and outline lips with desired lip liner. Apply a thin coat of the liquid lipsticks, preferably with a precision lip brush, and let dry for 30 seconds. Apply one more coat for an opaque finish.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/p/r/princessrabia.jpg","https://stage-glamazle.hyperx.cloud/doll-me-up-liquid-lipstick-a-list-8492.html?___store=default","Doll Me Up Liquid Lipstick - Princess Rabia","96.000000","27.000000","Doll Me Up"
"10015","out of stock","new","This nourishing, high-coverage lipstick provides beautiful long-lasting color. Its silky, lightweight formula allows for a creamy texture once applied. Infused with avocado oil and Vitamin E, Doll Me Up lipsticks are 
paraben-free. This wide range of long-staying liquid luxuries is available in 24 colours in textures of matte, satin and metallic-matte finishes.

Suggested Application:
Use a lip scrub prior to application for best results. Wipe-off completely and outline lips with desired lip liner. Apply a thin coat of the liquid lipsticks, preferably with a precision lip brush, and let dry for 30 seconds. Apply one more coat for an opaque finish.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/s/n/snobbish.jpg","https://stage-glamazle.hyperx.cloud/doll-me-up-liquid-lipstick-a-list-8493.html?___store=default","Doll Me Up Liquid Lipstick - Snobbish","96.000000","17.000000","Doll Me Up"
"10017","in stock","new","This nourishing, high-coverage lipstick provides beautiful long-lasting color. Its silky, lightweight formula allows for a creamy texture once applied. Infused with avocado oil and Vitamin E, Doll Me Up lipsticks are 
paraben-free. This wide range of long-staying liquid luxuries is available in 24 colours in textures of matte, satin and metallic-matte finishes.

Suggested Application:
Use a lip scrub prior to application for best results. Wipe-off completely and outline lips with desired lip liner. Apply a thin coat of the liquid lipsticks, preferably with a precision lip brush, and let dry for 30 seconds. Apply one more coat for an opaque finish.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/s/u/supernova_metallic.jpg","https://stage-glamazle.hyperx.cloud/doll-me-up-liquid-lipstick-a-list-8495.html?___store=default","Doll Me Up Liquid Lipstick - Super Nova","96.000000","17.000000","Doll Me Up"
"10020","in stock","new","This nourishing, high-coverage lipstick provides beautiful long-lasting color. Its silky, lightweight formula allows for a creamy texture once applied. Infused with avocado oil and Vitamin E, Doll Me Up lipsticks are 
paraben-free. This wide range of long-staying liquid luxuries is available in 24 colours in textures of matte, satin and metallic-matte finishes.

Suggested Application:
Use a lip scrub prior to application for best results. Wipe-off completely and outline lips with desired lip liner. Apply a thin coat of the liquid lipsticks, preferably with a precision lip brush, and let dry for 30 seconds. Apply one more coat for an opaque finish.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/w/i/wildthing.jpg","https://stage-glamazle.hyperx.cloud/doll-me-up-liquid-lipstick-a-list-8497.html?___store=default","Doll Me Up Liquid Lipstick - Wild Thing","96.000000","17.000000","Doll Me Up"
"HI10027","in stock","new","The&nbsp;&lsquo;Made&nbsp;of&nbsp;Gold&rsquo;&nbsp;highlighter&nbsp;boasts&nbsp;a&nbsp;dual&nbsp;bronzing/highlighting&nbsp;system&nbsp;formulated&nbsp;with&nbsp;perfectly&nbsp;balanced&nbsp;undertones&nbsp;for&nbsp;that&nbsp;&lsquo;born&nbsp;with&nbsp;it&rsquo;&nbsp;glow.&nbsp;It&nbsp;has&nbsp;a&nbsp;silky-smooth&nbsp;texture&nbsp;that&nbsp;glides&nbsp;on&nbsp;for&nbsp;an&nbsp;even&nbsp;application.&nbsp;Create&nbsp;a&nbsp;beautiful&nbsp;glow&nbsp;with&nbsp;this&nbsp;buttery&nbsp;soft&nbsp;formulation&nbsp;that&nbsp;flatters&nbsp;every&nbsp;skin&nbsp;tone.
&nbsp;
Suggested Application
Smile and apply the lighter shade of the duo to the high points on cheekbones, bridge of the nose, over the cupids bow with a fan brush, feather brush or finger tips. Apply the darker shade in between blush &amp; lighter highlight shade to create a beautiful transition.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/d/o/dollme-1.jpg","https://stage-glamazle.hyperx.cloud/doll-me-up-made-of-gold-highlighter-duo.html?___store=default","Doll Me Up Made of Gold Highlighter Duo","120.000000","20.000000","Doll Me Up"
"E10022","in stock","new","Our&nbsp;gel&nbsp;liners&nbsp;are&nbsp;Paraben&nbsp;and&nbsp;Fragrance&nbsp;free&nbsp;with&nbsp;a&nbsp;long-lasting,&nbsp;no&nbsp;fade&nbsp;formula,&nbsp;which&nbsp;does&nbsp;not&nbsp;crease&nbsp;or&nbsp;smudge&nbsp;throughout&nbsp;the&nbsp;day.&nbsp;
They&nbsp;are&nbsp;designed&nbsp;and&nbsp;tested&nbsp;to&nbsp;glide&nbsp;seamlessly&nbsp;across&nbsp;the&nbsp;lids&nbsp;to&nbsp;deliver&nbsp;rich,&nbsp;
matte&nbsp;pigment.&nbsp;They&nbsp;can&nbsp;also&nbsp;be&nbsp;used&nbsp;as&nbsp;eye shadow&nbsp;primer&nbsp;for&nbsp;a&nbsp;high&nbsp;intensity&nbsp;
looks. Available in Get Black, Navy, Eggplant, Espresso &amp; White.
&nbsp;
Suggested Application
Apply with a fine liner, bent liner or angle brush.
&nbsp;","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/e/s/espresso.jpg","https://stage-glamazle.hyperx.cloud/doll-me-up-waterproof-gel-eyeliners-espresso.html?___store=default","Doll Me Up Waterproof Gel Eyeliners - Espresso","96.000000","30.000000","Doll Me Up"
"ST-189137462","out of stock","new","About Shimmer &amp; Glow Liquid Eye Shadow
Glisten and gleam with Stila's Shimmer &amp; Glow Liquid Eye Shadow. Inspired by one of Stila's most successful launches - Glitter &amp; Glow Liquid Eye Shadow. This contains the same translucent, adhesive base formula as the original Glitter &amp; Glow, but with a smaller particle pearl for a high shimmer sheen!
Over 40% water, this product gives a refreshing sensorial feel upon application, and allows for a barely-there base to maximize the shimmer, keeping the pearls color-true. A lightweight feel, perfect pearl laydown and non-transfer, long-wearing shimmer make this formula truly unique.
Why it's Special

Small particle pearls create a high shimmer finish
Long-Wearing
Weightless Feel

How to Use
Apply directly into the desired eye area using the applicator wand. Wear alone or over eye shadow.
Other Details

Size: 0.153 fl oz / 4.5 ml
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/p/_/p_550x550_6_2.jpg","https://stage-glamazle.hyperx.cloud/stila-shimmer-glow-liquid-eye-shadow-twig.html?___store=default","STILA Shimmer & Glow Liquid Eye Shadow - Twig","138.000000","25.000000","Stila"
"ST-189137460","out of stock","new","About Shimmer &amp; Glow Liquid Eye Shadow
Glisten and gleam with Stila's Shimmer &amp; Glow Liquid Eye Shadow. Inspired by one of Stila's most successful launches - Glitter &amp; Glow Liquid Eye Shadow. This contains the same translucent, adhesive base formula as the original Glitter &amp; Glow, but with a smaller particle pearl for a high shimmer sheen!
Over 40% water, this product gives a refreshing sensorial feel upon application, and allows for a barely-there base to maximize the shimmer, keeping the pearls color-true. A lightweight feel, perfect pearl laydown and non-transfer, long-wearing shimmer make this formula truly unique.
Why it's Special

Small particle pearls create a high shimmer finish
Long-Wearing
Weightless Feel

How to Use
Apply directly into the desired eye area using the applicator wand. Wear alone or over eye shadow.
Other Details

Size: 0.153 fl oz / 4.5 ml
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/p/i/pigalle-1.jpg","https://stage-glamazle.hyperx.cloud/stila-shimmer-glow-liquid-eye-shadow-pigalle.html?___store=default","STILA Shimmer & Glow Liquid Eye Shadow - Pigalle","138.000000","25.000000","Stila"
"ST-189137457","out of stock","new","About Shimmer &amp; Glow Liquid Eye Shadow
Glisten and gleam with Stila's Shimmer &amp; Glow Liquid Eye Shadow. Inspired by one of Stila's most successful launches - Glitter &amp; Glow Liquid Eye Shadow. This contains the same translucent, adhesive base formula as the original Glitter &amp; Glow, but with a smaller particle pearl for a high shimmer sheen!
Over 40% water, this product gives a refreshing sensorial feel upon application, and allows for a barely-there base to maximize the shimmer, keeping the pearls color-true. A lightweight feel, perfect pearl laydown and non-transfer, long-wearing shimmer make this formula truly unique.
Why it's Special

Small particle pearls create a high shimmer finish
Long-Wearing
Weightless Feel

How to Use
Apply directly into the desired eye area using the applicator wand. Wear alone or over eye shadow.
Other Details

Size: 0.153 fl oz / 4.5 ml
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/j/e/jezebel-1.jpg","https://stage-glamazle.hyperx.cloud/stila-shimmer-glow-liquid-eye-shadow-jezebel.html?___store=default","STILA Shimmer & Glow Liquid Eye Shadow - Jezebel","138.000000","25.000000","Stila"
"ST-189137456","out of stock","new","About Shimmer &amp; Glow Liquid Eye Shadow
Glisten and gleam with Stila's Shimmer &amp; Glow Liquid Eye Shadow. Inspired by one of Stila's most successful launches - Glitter &amp; Glow Liquid Eye Shadow. This contains the same translucent, adhesive base formula as the original Glitter &amp; Glow, but with a smaller particle pearl for a high shimmer sheen!
Over 40% water, this product gives a refreshing sensorial feel upon application, and allows for a barely-there base to maximize the shimmer, keeping the pearls color-true. A lightweight feel, perfect pearl laydown and non-transfer, long-wearing shimmer make this formula truly unique.
Why it's Special

Small particle pearls create a high shimmer finish
Long-Wearing
Weightless Feel

How to Use
Apply directly into the desired eye area using the applicator wand. Wear alone or over eye shadow.
Other Details

Size: 0.153 fl oz / 4.5 ml
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/g/r/grace-1.jpg","https://stage-glamazle.hyperx.cloud/stila-shimmer-glow-liquid-eye-shadow-grace.html?___store=default","STILA Shimmer & Glow Liquid Eye Shadow - Grace","138.000000","25.000000","Stila"
"ST-189137455","out of stock","new","About Shimmer &amp; Glow Liquid Eye Shadow
Glisten and gleam with Stila's Shimmer &amp; Glow Liquid Eye Shadow. Inspired by one of Stila's most successful launches - Glitter &amp; Glow Liquid Eye Shadow. This contains the same translucent, adhesive base formula as the original Glitter &amp; Glow, but with a smaller particle pearl for a high shimmer sheen!
Over 40% water, this product gives a refreshing sensorial feel upon application, and allows for a barely-there base to maximize the shimmer, keeping the pearls color-true. A lightweight feel, perfect pearl laydown and non-transfer, long-wearing shimmer make this formula truly unique.
Why it's Special

Small particle pearls create a high shimmer finish
Long-Wearing
Weightless Feel

How to Use
Apply directly into the desired eye area using the applicator wand. Wear alone or over eye shadow.
Other Details

Size: 0.153 fl oz / 4.5 ml
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/f/r/freedom-1.jpg","https://stage-glamazle.hyperx.cloud/stila-shimmer-glow-liquid-eye-shadow-freedom.html?___store=default","STILA Shimmer & Glow Liquid Eye Shadow - Freedom","138.000000","25.000000","Stila"
